x1,x2,y
0.5765929484178456,7.023351294557564,38.838164943135
5.285518029873957,2.073241050299516,33.51994973303201
3.9677235182614723,0.7427953947672472,27.11057246640732
7.3543133135016925,3.660266251190525,13.91736189738219
6.280621845770293,3.4063534472196757,19.062499810905727
0.0030653721113726995,1.205241030781643,2.633999716786877
0.1687765732910229,8.545622958463827,45.05569305974899
8.397144865253495,6.681477881082082,62.917006290616634
1.6458518012381196,0.2579116348956856,1.2710740268529515
5.695955176189952,5.40159557107785,62.899163674339306
9.404968097628995,1.538031869501718,16.487590606795337
9.666066444882597,5.112201367466628,47.97583115271664
8.442527360701256,7.712525593729495,65.56286461075982
8.889232509645645,4.130536160650608,40.231939833070825
9.05058750295315,5.968648886858996,43.004000292630295
0.7655580980737575,5.46438929059197,39.095204697269985
8.57242821069711,5.776058597580191,49.4278653900028
4.157321272377507,4.781171345106578,35.8629176011417
0.4266565437241543,1.670319648584453,22.784259805592512
5.331711001256049,2.4161426951295875,19.12626486870061
1.1670404555174552,8.940493466169496,43.4285907445211
0.7911447068794097,7.382064873596962,29.468458897812553
4.675788186125023,9.828658385565364,42.55004392526517
3.147689857552386,0.541300762443897,25.009957864777817
8.813176805938523,3.165721045203135,46.85574504192165
3.155908434566782,9.592876905305317,52.87734944276395
8.22576301171341,4.393788109066712,45.13359689509492
0.04891214783275033,6.043374463328397,41.33056452433158
9.492085347753271,5.697414392632383,25.72216146321959
0.5432902461921196,1.4068940320214574,6.183249338630027
2.628833546030487,7.311042985282442,23.608502748355605
0.24886569354063526,0.5831259847690784,7.66673168429582
9.593549381073782,5.379628914919071,65.36246031522373
0.5168511831346656,5.526377842181322,16.569724743995955
3.490030415868719,2.0184845040245625,36.83941166445641
6.638402984142887,7.504242255351292,55.875840636347974
3.2201579661091073,8.961768162502533,55.85210169023439
0.07486740575623263,9.790679995575177,50.00780982582391
2.4057253304867254,0.268169361396311,14.508827988755744
7.146926466686184,3.097249068149077,25.835470347154732
3.782784278212116,9.248238134265128,42.60536707772737
8.202853381328062,0.5050540703018791,28.2786423563319
7.38979971363975,2.7202519358396193,30.016224698429532
5.8598657389661994,5.3338855433380905,46.93302416560196
0.9447532514937307,7.4019713937457645,10.233412418163692
9.819994092904569,2.2805642055749087,44.239860226195674
5.206728568976877,3.0034418781363947,28.588213029994623
2.60179284890805,1.9453842922889464,15.022451841171083
6.02134638525865,4.430620543286949,36.75853871582635
7.067798196054845,5.043460496663599,19.95350744752745
4.675044983473848,8.992269707006962,59.40518599558733
6.418309829052995,7.707543804378596,52.39595777623841
1.0804011817474501,7.153450506039616,60.03965420359877
8.740655510817305,5.726697581573001,58.801433112704224
6.807251313804429,3.285802025685609,37.84278314842756
7.729869603729297,0.7007694030832023,16.384758684684705
1.13735060275717,2.5880760500718267,6.292525899309297
5.1930268259706285,1.946872590241575,15.329394029303792
6.925947805409707,2.2789727877967048,52.41117285060465
5.222828495120234,2.267748811796799,17.914995278498758
0.9920899455986665,4.305466815459446,5.9478368545220945
0.6065919135061715,3.8071487966791837,28.890412792218086
6.160162356561035,3.3704676264489986,43.28070162991176
7.968912629599298,8.81237571488412,60.082931915579366
9.966290408968451,2.027374145751648,50.04715185263976
5.682174775507112,1.6365367219373272,28.527467374472447
2.2949734716671344,0.7600289463660703,-1.6690305963685876
4.050765638369002,9.248601554759082,73.63760013249772
1.0663964979177842,1.9434630454148905,-10.670267797451121
4.138706689763509,5.722679850530409,33.65312443889227
8.401672799469234,3.737178193367133,57.81124646249298
3.901997118914254,5.552997507340152,56.94962801091512
0.5173357580937632,6.425663387203792,19.379865585783172
1.6591142079604049,8.400770297768483,40.51561518439359
6.696777028320435,5.072630329555733,31.831443215560988
6.912255146949214,3.2724071153938583,51.71810315182704
1.9804174958288956,1.8107992370685477,18.17766372211001
8.10141542177507,6.06817021438821,46.85251769459174
2.8085563188731344,1.320043883479326,21.622150650727175
5.557152336108252,8.55807152306629,36.44126397819548
3.077056422307657,0.27789487979944516,-1.0806184311417493
6.931170191388768,8.452998423285717,59.503625475021714
3.756751148481693,2.1924662186716573,35.81251625596098
7.618069228193889,4.878578440359675,41.73685139147017
4.834260966530736,7.30520702872745,49.379366290959865
6.402702336839451,7.841668388952904,41.57554222728575
9.26053137760096,4.0177978929262705,64.69246119864324
4.35344781000944,4.994547588657012,44.08571178276692
5.506449751292676,0.2957265812830301,33.94913297737154
1.8911778954883895,3.440260592129478,39.311326235891194
6.934322631602173,2.615788478540556,30.737562617392413
2.12707448722407,3.900690741103329,20.18709154069513
6.899582074866997,3.008933703196306,13.038826236733762
9.231834303432086,1.5973980365010065,31.358103572529885
9.413008892605712,9.417303183978337,75.07549085818613
8.018281854336543,4.292788343518219,54.80089041702785
5.391445965928688,6.378027120433184,46.637578302108686
8.372185288299436,9.26761136197114,62.953596159897764
4.57759699863386,5.7247381485023325,49.18202000505205
3.7691770173244867,1.2699916504992181,22.777808679365442
