x,y
7.320844209734318,233.16077090427157
9.987886763387817,375.1072435628053
13.050182223702288,621.4923154911723
0.8306148063179691,63.48718003720033
0.8527211464986045,54.02207151009483
9.796624881980977,358.06072072974865
11.61070999047958,426.2655932444267
10.962837101552369,458.48172413800575
11.82818268459778,488.9414879954211
2.0321109633367533,42.984388477586144
9.798012297857005,326.0303667280524
2.444316390699081,35.535623286032
11.661113427731298,474.1607835320195
9.598815319912855,380.6153918503724
3.5671086380855828,-35.16931274448436
12.734153329693774,623.7828455048091
2.7491975432111797,32.10894656909969
6.953631365472161,186.644397840737
8.71909308953788,284.73277248506537
10.464467938908973,383.9940611669168
9.434727653867231,333.6657750823747
5.180275210453541,129.57046812734848
4.05491857858072,120.16935312006692
9.233393464257665,321.0051076748195
3.199679660512229,71.2965266983821
3.2326151567033765,94.79994777302178
0.180543343464814,-9.28709098609859
2.694055163394522,-76.21353637799737
0.2878979746400029,-46.02452462989461
5.698904338501808,138.27360289900085
11.61350534151325,496.5975285501525
4.461554262827005,92.83308892260446
7.535841862338922,162.39901901768735
13.147578679748865,562.8736913930131
13.448198937765945,679.169255114959
3.799374038096732,82.67306503259839
2.7928950882050425,42.70889407693837
1.7741163880339983,-31.000106391425128
12.48929768321907,574.6244663416087
11.777293680347066,410.7312240302287
12.314898447719026,564.6996736396749
8.048688166630832,269.75616520465974
6.777325240046395,149.56814296404377
4.341091394208016,122.77910118513064
11.22995429775821,516.3432423407012
4.225951586309236,100.84408658536084
11.707937644296832,465.8770356536521
4.103130522234537,88.83486882872343
1.5044091339824672,19.429124162706707
14.841146659266473,810.140626420202
9.68841169599984,345.5078414249523
13.216547956667425,665.4011291959733
10.05956804427239,322.3254594968951
0.3032759616048858,38.06538792369975
5.614442749813741,108.87938763338856
1.9329084819948028,24.4192280808823
8.173247744953454,269.1877805353277
8.824756703304086,244.16377288994383
6.812435953613277,189.91153877014852
2.384543754682796,57.046577285609374
6.70688067926441,160.55279142032143
12.908267607431906,604.6208521652001
11.748516574707196,520.0579505125415
6.219929099857854,191.98210199514816
4.305772798794446,67.1121236254984
14.138753995468957,687.4414997510576
2.1502993111356963,21.558878769493475
13.376595011731196,570.777079859693
1.588592323233483,36.14890583310967
3.3462244896092748,169.86418853439068
9.254009953121354,331.637046878597
8.536511079218899,344.1020885856416
8.203273525041332,221.85511275738517
13.226030427822792,608.4678295279
12.206967295537158,552.7882199321921
3.358870320905702,60.57430468608916
9.54091583170712,282.1938471106444
9.322176022496452,355.63959171642966
12.092909835691286,438.78161138584665
10.350375302868413,431.6996713317564
0.9406942803501857,11.896115104347526
7.356882129263506,192.47364970729484
13.042327958199484,576.2884169980854
14.23978233623522,662.4699453396254
14.264289165830911,724.8431707743954
5.513428050718448,191.28077120787395
6.879059426528788,128.65386012226273
1.4565191368959192,32.72380852240167
14.855084210950563,752.2048549119173
10.94985843636087,414.226177120978
6.101000187536224,87.60444031811583
2.408082337278846,49.88067698894441
6.018892512054131,176.97525833274003
5.072384277552684,102.86577659154165
14.291235172754774,714.7998678470163
2.1727163901506588,16.2189426250625
10.558328753105496,429.4031816513128
1.9769679360658827,75.70774479374171
2.4373940201456223,31.76855333867759
5.98537982554653,222.21923666013035
4.567026110659793,45.40681093505494
10.387081790550296,411.4433535054583
5.940895542109407,147.77000646480764
12.837050135889164,593.081773762068
12.995734888929436,577.3613698123128
6.516249383371812,159.1727574362916
14.210558857333863,705.017515523388
11.088953690974526,430.81659601813817
14.916011844715191,785.970021972903
5.890135148206415,119.68393445073129
5.334191067749334,90.97992972325386
10.387973851166487,378.1950800813087
11.558711227541645,472.8724164119908
14.412519870945005,615.6676459767807
1.2513365316302782,73.16077465985796
8.04266242055178,208.24673487742467
2.778484878542759,53.54731206587475
14.291874854579168,665.6864743944186
7.650252784773754,194.6107948064826
3.1120511316166413,82.89737395317067
14.278117152491042,790.5243581953995
3.475524397068068,28.256843851547423
9.181435840836322,238.38222033578975
3.4112194195998486,18.19569150609336
6.471276531509609,140.38238526822315
13.230621153448345,653.670149876458
10.752895217888906,399.6525717396501
6.222853040003461,177.81017496864345
14.727440847273796,680.9565043342044
3.666383880024041,66.38750068777965
12.696130087066916,556.8787095350464
13.939442963643211,725.2760868081091
8.320317129921285,237.4181296605159
6.563808168940388,166.06012026824047
2.806963376262672,48.69984640353048
7.782527232472891,220.8801769335624
8.813994527945836,235.6840183526968
6.1077494583899945,144.28223962241907
2.2417245698699064,25.302241302128564
13.921219401983864,612.5870705001793
12.73557462642766,578.048239396337
14.013209968871909,710.3539071826036
13.574225183248902,687.4894094117255
11.87587557123997,545.5573477210961
12.86583966290332,587.582477352737
14.432828176761571,739.7696910073863
6.21394491772005,132.61225423711
14.156221177719363,700.085064173818
10.080717110308717,322.6299841834389
5.399670967175458,119.56324658208696
3.5661273902345814,50.6447519234657
1.467667267410511,51.951640321891816
14.103145340321513,746.5855040727083
0.8704374048581343,-8.806339401516608
12.93287276132525,632.0039993653593
1.9658284682288665,28.05546323848343
1.5034033096845167,71.29931027024908
3.880261003341116,12.034171302817896
13.792239206170104,674.8175056575809
14.782371414649464,761.2464506866054
7.175554605599821,173.18329416762148
9.65985298844456,404.6143730607863
13.560665893514368,651.0053315469839
8.797694022151248,262.431588638884
13.37885032523508,670.19495237168
8.801765196872532,249.9777204494167
13.874503679297884,734.4666430472814
0.3016131928124033,-9.58850093519376
3.4911619391858526,118.50158331680058
14.341254520848358,675.2372081156914
3.5683923206176296,89.2591858440384
5.666277589387214,125.28848835970037
8.481319677877634,298.8142452215678
3.483512132564141,103.75901420344312
14.593792335346954,719.834323530262
0.5304365363323638,-41.82494740814572
12.232857281528531,502.7938549866389
14.384740827952104,747.3076417887498
5.208502768983293,101.01654370569165
9.095898211918865,371.8759429839181
4.997177280429629,113.46486040472476
11.970702508688456,503.52217070018247
1.7322644570812211,63.764776230373776
12.465726828542856,534.8408180565777
4.351164108156661,99.28879417727
14.613843192270757,767.9122370780445
9.592087745980852,363.8915735608578
3.4894048924464824,78.94845838926116
11.945872117759976,545.6567065354574
2.053504075283984,72.70600514514146
10.220887659057569,344.3379951932305
7.66978473819684,211.50918024588495
5.330532727078944,152.03455426217798
5.562791988268331,99.46194637184776
10.492189129762563,367.9817471009666
0.4775839429696177,16.889642897685942
0.8014077268023789,-58.57006106799594
3.6909477748644672,37.602486967556274
13.43078826432315,605.0461243411005
4.391910471607783,105.9600557465733
6.135811430595924,93.36602463880897
0.3849407708179736,-52.140812341731255
2.2041996810056257,3.2194336254153377
14.632822575043289,756.3453904614959
8.614878732743682,220.70382924906653
3.815347226555894,106.77635481307452
14.429045678208436,681.8778568352097
7.773010708959949,292.1095216907495
5.947586112704769,151.38475327177113
10.878814197294608,370.89211334945855
14.391500112501378,637.2734613170351
2.784539164589283,-21.94149868284949
1.4942239533190698,-32.233545678901656
5.350603356038143,74.68122328988522
4.52362225011824,19.30984294468132
2.222112914222476,-40.01528598895767
6.431935837473567,131.04898393828557
8.583778586863101,338.05109348595903
10.49433081375775,435.6760713944969
6.842108502007195,220.53709954357188
4.474234889340462,166.08272898658282
