x1,x2,y
4.09918041247717,7.589688588327588,44.65629559074186
9.625122942927632,8.174245085509352,63.5723491708203
5.528223556900267,2.8220144131343083,29.872728323238036
4.317116640505323,2.551560524061398,25.157592017761562
9.505988532342336,4.413576227998247,48.172270509019995
0.9161385081875306,3.9385675759328875,20.50268582829414
2.717819914832693,5.078190675621554,30.466222446984293
3.4639443568268433,2.1158420154225874,20.85520113217088
8.535026178683808,4.938004750350413,47.35709753745307
7.664119839578025,8.127524228070271,57.50245643101516
3.0471417482051466,8.828833922678257,46.45676093532847
8.725633575295845,6.667622624685676,54.84739122463024
0.6255666512954305,2.881304639480625,15.401918511808791
4.934669400921148,8.73245118341751,51.73381293643348
6.54684237674076,4.212279109947042,38.48964357001045
3.1219431437521825,2.3180719026488483,20.63811704185194
0.6917107239102072,1.3459730900796885,9.459024532049376
2.571603093695294,9.616688579428034,48.18156359879802
4.837717724502756,0.8797915446473725,20.03231935209776
3.181063600710882,5.297604649347278,32.733609399521754
4.156718564657576,2.021772715571916,22.55724655626039
0.9312461771485603,8.682803954620042,39.52495434992585
0.14273543491684637,1.9452669350945884,10.209274045128893
8.776126475866896,7.364797593837929,57.787569802952405
0.7811174585382918,1.651159684116591,10.94799111208124
2.9282457597048817,9.381122486966124,48.30922722697914
6.640453737502613,6.633249994426855,48.45436119021526
8.445044303175884,4.151208649677005,43.93996750823567
3.2126273668254193,9.624825097357574,50.13718248990655
6.520685017691679,5.240508615579871,42.52408951539452
4.721312932373857,3.8407372931176598,31.526887969592213
0.5101303307194649,1.6247550340774553,10.029411128468215
4.083630031615427,7.210893163713941,43.094462749702046
0.29848052465646147,5.963329437895811,26.74875932555263
9.641902975068014,2.228928469779945,39.84142280432382
7.621837999945748,2.499618346489212,34.86398738579409
3.392923295762893,2.2038212825704253,20.994055017570382
2.3474043001400116,4.958418649817937,28.875887499691785
4.0032716873111776,0.4728931296200378,15.901387580413685
3.1616445726221376,2.8924748455766878,23.054833100173163
3.7079440882134285,7.366239439973583,42.58879002453462
9.187144294578184,6.212299033326748,54.41062901704154
4.0452514359347935,8.18596144504603,46.87960008798849
7.413994912071714,7.448249549157927,54.034982932846845
1.5681302089280846,0.21277337360341098,7.555484121197898
5.336810764982988,5.69569134112241,40.793197659438604
4.937339634706303,4.384167268033342,34.34868797625228
5.912319467043519,3.6130004377240055,34.18896015202658
6.798874898642921,9.923815864613244,62.091888154381735
8.610194418145973,6.569633707552449,54.10911808464772
2.2996724673665705,2.5107007313868692,18.94182032764719
3.815341106582597,5.328660587046653,34.760665667934404
0.5718278798614373,0.9523193310604094,7.524760963825949
6.2418127988774135,7.4527327977779,50.53636958774384
9.34759914336219,3.4765173962032714,43.94886701489966
3.961971087266419,1.6888337283883592,20.641248175352693
9.717510813438395,1.6242146297944748,37.64939095949308
5.978752446681308,0.15228865370231603,20.545411954853186
2.112467092930197,7.778802532570951,39.45261140907439
5.295290252524105,7.286998756944413,47.03386578534997
6.4004554552252415,4.8502589249959716,40.60240206565961
6.662728323728844,3.0596475590393424,34.226775207343906
6.380418083556501,3.916116527302088,36.80572035987785
1.8961396933845598,8.840884919405084,43.05195875777402
2.083105865383229,1.2129977222287758,13.101308485064791
2.414630508415975,0.29564740126206024,10.426481130296166
7.329939155277158,2.157244497097106,32.61879545421989
4.993545241525672,5.206856333138149,37.808061057129606
6.712555744068802,0.07682918194944266,22.44498396000418
7.993634104207149,1.0426473414343551,30.151491678358866
5.640695204012681,6.978639818667118,46.83664488670652
4.711410409176189,4.480628571218936,34.05674551240431
4.025150969950012,9.486389600142845,52.021011310421414
5.362628700975675,9.107665676026114,54.51854880703148
1.495784803877107,2.7645789640104566,17.545670267673145
7.864455027447716,3.7771593005899584,40.702002284702985
9.12759237011567,9.181717313376463,66.10964636385286
8.123650360504925,5.792575947174932,49.5412548702145
8.218955666615354,3.6972190776523073,41.44574331045529
8.294014126443887,8.004067053549498,58.89831059352966
1.7564911571237385,9.245041076022758,44.24963777546225
9.958127294832732,6.734930647035785,58.81410447264133
6.5718579046229975,2.309035777539016,30.951716824025056
4.209270640798972,8.192605158457326,47.39823255622622
8.880238522670359,4.20526161414014,45.461762024571634
5.823512729892273,6.980465799124734,47.392401386175756
9.936245090735015,4.86353616383502,51.26287992754513
7.520736944502041,9.408649044174377,62.19680701020363
3.675107092597262,0.6837524051873833,15.76033089854132
7.425622253025001,1.5579670440750393,30.50873493537516
7.3010997222506155,1.9456826181614306,31.686029639397567
3.1299077777679774,2.210005066595012,20.229743599683978
8.841752408568262,2.354276183604621,37.942361960123264
1.407649163672936,1.528502048557333,12.33695568524814
3.652735148039427,6.9291755235008505,40.67490753812169
6.362741910278085,2.1815574826780813,29.814455661546578
4.791391192082748,2.354534810222159,25.792312817136878
6.781558975859113,1.9738826222211403,30.2402074164619
9.973536810729767,3.9868721969112197,47.86809921983418
0.7799663706111271,9.585931029863481,42.68362323128731
