x,y
0.0,2.0
0.10101010101010101,2.303030303030303
0.20202020202020202,2.606060606060606
0.30303030303030304,2.909090909090909
0.40404040404040403,3.212121212121212
0.5050505050505051,3.515151515151515
0.6060606060606061,3.8181818181818183
0.7070707070707071,4.121212121212121
0.8080808080808081,4.424242424242424
0.9090909090909091,4.727272727272727
1.0101010101010102,5.03030303030303
1.1111111111111112,5.333333333333334
1.2121212121212122,5.636363636363637
1.3131313131313131,5.9393939393939394
1.4141414141414141,6.242424242424242
1.5151515151515151,6.545454545454545
1.6161616161616161,6.848484848484849
1.7171717171717171,7.151515151515151
1.8181818181818181,7.454545454545454
1.9191919191919191,7.757575757575758
2.0202020202020203,8.06060606060606
2.121212121212121,8.363636363636363
2.2222222222222223,8.666666666666668
2.323232323232323,8.969696969696969
2.4242424242424243,9.272727272727273
2.525252525252525,9.575757575757574
2.6262626262626263,9.878787878787879
2.727272727272727,10.181818181818182
2.8282828282828283,10.484848484848484
2.929292929292929,10.787878787878787
3.0303030303030303,11.09090909090909
3.131313131313131,11.393939393939393
3.2323232323232323,11.696969696969697
3.3333333333333335,12.0
3.4343434343434343,12.303030303030303
3.5353535353535355,12.606060606060606
3.6363636363636362,12.909090909090908
3.7373737373737375,13.212121212121213
3.8383838383838382,13.515151515151516
3.9393939393939394,13.818181818181818
4.040404040404041,14.121212121212121
4.141414141414141,14.424242424242422
4.242424242424242,14.727272727272727
4.343434343434343,15.030303030303031
4.444444444444445,15.333333333333334
4.545454545454545,15.636363636363635
4.646464646464646,15.939393939393938
4.747474747474747,16.242424242424242
4.848484848484849,16.545454545454547
4.94949494949495,16.84848484848485
5.05050505050505,17.15151515151515
5.151515151515151,17.454545454545453
5.252525252525253,17.757575757575758
5.353535353535354,18.060606060606062
5.454545454545454,18.363636363636363
5.555555555555555,18.666666666666664
5.656565656565657,18.96969696969697
5.757575757575758,19.272727272727273
5.858585858585858,19.575757575757574
5.959595959595959,19.87878787878788
6.0606060606060606,20.18181818181818
6.161616161616162,20.484848484848484
6.262626262626262,20.787878787878785
6.363636363636363,21.09090909090909
6.4646464646464645,21.393939393939394
6.565656565656566,21.696969696969695
6.666666666666667,22.0
6.767676767676767,22.3030303030303
6.8686868686868685,22.606060606060606
6.96969696969697,22.90909090909091
7.070707070707071,23.21212121212121
7.171717171717171,23.515151515151516
7.2727272727272725,23.818181818181817
7.373737373737374,24.12121212121212
7.474747474747475,24.424242424242426
7.575757575757575,24.727272727272727
7.6767676767676765,25.03030303030303
7.777777777777778,25.333333333333332
7.878787878787879,25.636363636363637
7.979797979797979,25.939393939393938
8.080808080808081,26.242424242424242
8.181818181818182,26.545454545454547
8.282828282828282,26.848484848484844
8.383838383838384,27.151515151515152
8.484848484848484,27.454545454545453
8.585858585858587,27.757575757575758
8.686868686868687,28.060606060606062
8.787878787878787,28.36363636363636
8.88888888888889,28.666666666666668
8.98989898989899,28.96969696969697
9.09090909090909,29.27272727272727
9.191919191919192,29.575757575757578
9.292929292929292,29.878787878787875
9.393939393939394,30.181818181818183
9.494949494949495,30.484848484848484
9.595959595959595,30.787878787878785
9.696969696969697,31.090909090909093
9.797979797979798,31.39393939393939
9.8989898989899,31.6969696969697
10.0,32.0
